Variance of Close Price
3178.602678699633
41.87158434065934
309.6338098534799
826.271377051282
418.1759328205128
6.094255183150183
74.38899408424909
200.3905474908425
20.82613813186813
226.29400435897438
295.6185332051282
189.8414862087912
440.21152743589744
399.1591062820513
488.5960891941392
636.9140829120879
2139.2470624908424
3.9243213919413913
97.37309496336995
1426.981771007326
14710.60288897436
541.1621117765568
12973.394459029303
406.9172000549451
1539.6294473076923
2477.9310091941393
48.10848864468865
1176.3670124908424
1163.7975001282052
425.6210457326007
